3a65295c5730500dc764ae91ccf57ad7	Bektashism	Sufi-Alevi order emphasizing mysticism and heterodox practices.
2bbeb557fee5e44a2b9887a9b78f12c8	Kurdish Alevism	Kurdish syncretism mixing Shia with pre-Islamic Kurdish traditions.
ed470a09f7ea2de89423e442fcd96240	Alawites (Nusayris)	Esoteric Syrian tradition teaching divine manifestation in Ali.
011c444ee5b3315447eb209772b4d2f2	Isma'ilism	Shia branch following Ismail as seventh Imam with esoteric teachings.
f58705b651eb65ef686230adb0afd771	Mustaali	Ismaili branch recognizing Tayyib as hidden Imam, led by Da'i.
8df98e9a80dd4220175a2bf7145a06fd	Dawoodi Bohra	Largest Mustaali community based in India with strong hierarchy.
871e92dd2bf5b1ddf0fa73b715f7cb48	Alavi Bohra	Smaller Mustaali branch based in Vadodara with separate leadership.
a1b1b08f2b58cd6811b4be567f6f6ca4	Atba-i-Malak	Dawoodi splinter group rejecting official leadership succession.
8f4a438ab4efd2021631fa92e1b83e32	Atba-i-Malak Badar	Faction recognizing alternative Da'i lineage from Abdul Hussain Jivaji.
984c1ebfbd8d365ec2625fa5d94fcc3c	Atba-i-Malak Vakil	Faction following different succession claiming authentic leadership.
e1c731d46ad4f2857c661e40d5aec320	Hebtiahs Bohra	Historical Mustaali sub-group with unique theological positions.
f803e076be524013cdbf65e61980e39d	Progressive Dawoodi Bohra	Reform movement advocating modernization and women's rights.
607d307134657b288874b3e6a3ddc5da	Sulaymani	Mustaali branch primarily in Yemen following separate Da'i succession.
6c105d946160fd61295ddee08dc9d5ec	Nizari	Ismaili branch following Aga Khan as living Imam with global following.
3a893f84043a23daea42755251e372a6	Twelver	Largest Shia branch awaiting return of twelfth hidden Imam.
91a55008697439d3452ba27abd465981	Ja'fari jurisprudence	Legal school of Twelver Shiism based on Imam Ja'far's teachings.
e2532e26cbcb3736fe40eefb674809ce	Akhbari	Traditionalist Twelver school relying on hadith over juristic reasoning.
6b15336b30095078ea54c2bffc88ceb3	Shaykhism	Mystical Twelver school teaching fourth pillar of perfect Shia.
fd66afab8ec8956483ed5b393aad10a9	Usuli	Dominant Twelver school emphasizing mujtahid authority and ijtihad.
404d7b6f05feb4883cca3713622a6a13	Zaidiyyah	"Fiver" Shia closest to Sunni accepting any qualified Alid Imam.
a582ea0a19dec223cacb2194b403e522	Jarudiyah	Zaidi branch teaching Imamate belongs exclusively to Ali's descendants.
a3391ff90dbe860b04448645e0da422b	Batriyya	Moderate Zaidi branch accepting validity of first two caliphs.
5ca78a945bdb043c5873f65178d22f4c	Sufism	Islamic mysticism emphasizing direct experience of divine through prayer.
f28eebff3e9fb3bcdb551cd5c783a8d3	Bektashi Order	Turkish-Albanian order with Shia leanings and liberal practices.
1977e2c36f0d858702b4c52e6b0d7702	Chishti Order	South Asian order emphasizing love, tolerance, and musical devotion.
769aa07d1fc75b18ab8a5d8ecc5ed401	Kubrawiya	Central Asian order teaching visionary experiences and light mysticism.
ede212c716c8d6be290b0e1f718aa0e7	Khufiyya	Chinese Sufi branch practicing silent dhikr and accommodation with authorities.
3e0a1763a91f29aa73ae67bb3236eb7a	Mevlevi Order	Turkish "Whirling Dervishes" using dance for spiritual ecstasy.
d532d940e2ecedc749962b9f222e6473	Mouride	Senegalese order emphasizing work ethic and devotion to Sheikh.
a9bfd0eff67aa796c299da971bed14a5	Naqshbandi	Major order emphasizing silent dhikr and sobriety in mysticism.
94e858d0163450406306145298d68aa7	Jahriyya	Chinese Naqshbandi branch practicing vocal dhikr and facing persecution.
a099ec8c872b5af796303aba2d06a15b	Ni'matullāhī	Persian Shia order teaching love, poetry, and philosophical Sufism.
a61e24b0699a577ef0da814fca010408	Qadiriyya	Widespread order founded by Abd al-Qadir Gilani emphasizing universality.
a601f500c088997e7aeff64cb9da9a54	Roshani	Pashtun movement teaching egalitarianism and inner light mysticism.
84e1c6fa3d36ffdb8dd7564ef6f298bd	Shadhili	North African order emphasizing sobriety and integration with society.
f2e93e9a66b0d105b2927296f8e57296	Suhrawardiyya	Order balancing mysticism with orthodoxy and political engagement.
9cd6b824935828fba71d050716f89fde	Sufi Order International	Western adaptation teaching universal mysticism.
d427324d5685977ea321811233067f54	Tijaniyyah	West African order claiming special prophetic connection and exclusivity.
cf51d366d1d485cf633988302e0337f4	Universal Sufism	Inayat Khan's universalist teaching emphasizing unity of all religions.
5a9245cecff99d9272bb9d10cc10dddd	Sunni Islam	Majority branch following consensus of community and four caliphs.
06f4822547d2868f7edbe70ec9000410	Kalam	Islamic theology using rational arguments to defend faith.
d4a4173c60b2be516ceca3b7fdc060a3	Ash'ari	Orthodox theological school balancing reason with revelation.
76d6dee356b2fb6eaa7f9f610cecb953	Maliki	Legal school based on Medinan practice and Imam Malik's teachings.
b47cd030b343914f2b7c14d317dc179c	Shafi'i	Legal school emphasizing systematic methodology and hadith primacy.
89156c8501da5b9a32e26931d629f785	Maturidi	Theological school similar to Ash'ari with more rational emphasis.
e0629571280720df4c046b889463c20b	Hanafi	Most widespread legal school emphasizing reason and analogical deduction.
5c75d367236a23a5475f64637530239f	Barelvi	South Asian movement emphasizing Sufi practices and Prophet veneration.
fc6a55b8e2c6af72decb0b4c94258384	Deobandi	South Asian reform movement emphasizing orthodoxy and opposing innovation.
88b6c2db160b973936a5589c3e4b8eaf	Gedimu	Chinese traditional Islam accommodating Confucian culture and practices.
bb343ffd2a10207e21a4fe26d29e8a15	Athari	Traditionalist theology rejecting rationalism and metaphorical interpretation.
7baf8d9ee0fe278ea8e636b8cb67551b	Hanbali	Strictest legal school emphasizing literal texts and limiting reasoning.
a2f226a380c72979d73a860279b38cbf	Salafi	Reform movement returning to early Islam and rejecting later innovations.
2857a882804270b5e7e3a31f2e7c6446	Madkhalism	Ultra-quietist Salafi strand emphasizing obedience to Muslim rulers.
182e887015c82df94f83068fc84960d0	Wahhabism	Saudi puritanical movement rejecting saints and innovations.
3fc2a87f2f57c5abc6e45fa4714310ac	Ahle Hadith	South Asian movement rejecting legal schools for direct hadith study.
dbd1c0c057a61dca8324fb5c1e880173	Islamic Modernism	Movement reconciling Islam with modernity and Western thought.
f4428419e4437056dbaf5aff8ce46017	Syncretic	Islamic forms blending with pre-Islamic or non-Islamic traditions.
98883e93c6ab0956c391f31458cd686e	Abangan	Javanese Islam syncretizing with Hindu-Buddhist and animist traditions.
8c9c40d49881356ab2d966a81745d6f9	Ali-Illahism	Kurdish heterodox tradition venerating Ali as divine manifestation.
8d6fd3f2273569671fc64225a0f7d31b	Din-i Ilahi	Mughal Emperor Akbar's syncretic religion blending Islam with other faiths.
b7b929f420387b7e3a256117d507d30c	Kafirism	Afghan indigenous religion with polytheistic pre-Islamic elements.
ab9879dd32e8b2a9916b8e461b717222	Pagal Panthis	Bengali syncretic movement mixing Sufism with Vaishnava devotionalism.
fa5c331b27b685c250001c0b4342fb7a	Persian mysticism	Iranian philosophical and mystical traditions influencing Sufism.
73073a15f5f74f74483abd29a7f3e508	Satpanth	South Asian tradition blending Ismaili Islam with Hindu bhakti devotion.
2892a389c3e1e74767fadb6d629521b3	Barmati Panth	Satpanth sub-branch with specific ritual and community practices.
2bc0977a446401e40cb686cf623ba77d	Wetu Telu	Sasak syncretic tradition mixing Islam with indigenous Lombok beliefs.
075ae19b89b2281716a1653920f900c9	Other	Miscellaneous Islamic movements and philosophical schools.
bec3a1d7d2ff81a046c51ee2db2d99f8	Ahmadiyya	Movement following Mirza Ghulam Ahmad as promised Messiah and reformer.
84243b67db4928b2be2209de7097d988	Avicennism	Ibn Sina's philosophical synthesis of Aristotle with Islamic theology.
3bf04cdc331bcd762ce8415d6f12f22d	Chinese Islam	Hui and other Chinese Muslims adapting Islam to Confucian society.
78469b8387d3294afae6fae1e07da5e4	European Islam	Islam developing distinctive forms in European cultural context.
d2b1b8a3d12c6dfbee1423ab5a1cc3fe	Illuminationism	Suhrawardi's philosophy teaching divine light and angelic hierarchies.
85748d771d1db303782f45e5824d0ce1	Jadid	Central Asian reform movement promoting education and modernization.
fd471fd080a6abf37d638a6177f90c3b	Liberal movements within Islam	Progressive interpretations emphasizing gender equality and pluralism.
e482d8046803b0c03e1594b395d7fabf	Mahdavia	Movement following Muhammad Jaunpuri as promised Mahdi.
db5e9c217b20ea242d5934f79ba8708c	Mahdist movement	Sudanese uprising led by self-proclaimed Mahdi Muhammad Ahmad.
660cbfd730d4f3bd9c0b26900f61af50	Muʿtazila	Rationalist theological school emphasizing free will and divine justice.
84f20bbb655ef74096b08bf24e381cd4	Quranism	Movement rejecting hadith authority, accepting only Quran as scripture.
9980ee881f22ab6c5254a0e1691edb2c	Riaz Ahmed Gohar Shahi	Controversial figure claimed as Mehdi/Messiah by followers.
7d378626d463ea00741c6c832de8b179	Messiah Foundation International	Organization promoting Gohar Shahi's teachings and claims.
a35bfa8d32f9ff74dce40682769ebce6	Transcendent Theosophy	Mulla Sadra's synthesis of philosophy, mysticism, and theology.
39d72eafc486b872fcab0382321ae666	Zikrism	Balochi movement teaching Zikri as final prophet after Muhammad.
c9b7361300f2295a281fa0d3c8a20a99	Judaism	Abrahamic monotheism following Torah and covenant with God.
8d5af6b033d7419a0b05bd53a6a0d1c3	Biblists	Ancient groups accepting only written Torah, rejecting oral tradition.
6cdd03eef0ebbf8161d7e8bd7e22d28e	Essenes	Ascetic Dead Sea community emphasizing purity and apocalypticism.
2d1020d6d77601da045c1abbd89aacef	Bana'im	Ancient sect possibly practicing daily immersion rituals.
488599ec237b59ed1f0cd7dc97dd4f6b	Hemerobaptists (possible ancestor of Mandaeism)	Daily-bathing sect possibly influencing later Gnostic tradition.
e2b68d17eaf26c9f45ba09d6c3423f72	Maghāriya	Cave-dwelling sect with unique scriptural interpretations and practices.
a7c05709129180ae28d439e6ea3a7585	Nasoraeans (ancestor of Mandaeism)	Proto-Mandaean baptizing sect in Jordan valley region.
0ea3ae7e7d6a663f73853152d9af9d7f	Hellenistic Judaism	Diaspora Judaism synthesizing Greek philosophy with Torah.
edeb213edf7944123895528cb20f224b	God fearers	Gentile synagogue adherents observing some laws without full conversion.
dc0849fc7bba9e0220309e452bc1fd2b	Houses of Hillel and Shammai	Rival Pharisaic schools with liberal and strict interpretations.
9877d1f1bf83c22174c75fb1d2cc94e9	Hypsistarianism	Graeco-Jewish syncretism worshiping "Highest God" with mixed practices.
80b74296b8634811f2cdbf6dcdc78b9a	Magarites	Little-known sect mentioned in medieval sources with obscure beliefs.
29ae244a20948d146880fdfde11d08c5	Messianic sects	Jewish groups accepting various messianic claimants throughout history.
f1d11dbc4923998a7c4dbded6c76f806	Ebionites	Jewish Christians maintaining law and rejecting Paul's teachings.
0dc1dd8a2da32f6f127f22543bfd99f5	Elcesaites	Jewish-Christian baptizing sect with unique christology and practices.
b1a49c95e2d0f0d7fcd78da5e3e50530	Nazirite	Ascetics taking vows of abstinence, long hair, and purity for periods.
80765ccd68e1f0dafb9c457112da871f	Okbarites	Medieval sect with distinctive practices and legal interpretations.
7c6f47aaa3eb38455721f45efe278ee4	Pharisees (ancestor of Rabbinic Judaism)	Popular teachers emphasizing oral law and resurrection belief.
df7a637461e8d66c1a3d48ed3c210e3a	Sabbateans	Followers of false messiah Sabbatai Zevi, some converting to Islam.
34deab288ed64df48d1213284f657cb7	Frankism	Antinomian sect following Jacob Frank with extreme libertine practices.
1218c9ad2fdc46412a046d6ea0965c90	Sadducees (possible ancestor of Karaite Judaism)	Temple aristocracy rejecting resurrection and oral law.
4ea353100ec121548770e66a939546f9	Boethusians	Sadducee-related group with priestly connections and similar theology.
71b5c6295b4e4bbd8dd3aa7ab6290303	Second Temple Judaism	Diverse Jewish religion before 70 CE Temple destruction.
7fbed927c01abef0d40e25ff7c34d9b7	Synagogal Judaism	Temple-era worship developing synagogue-based communal prayer and study.
e38351e8f6f4ef9f726bd51d7fade63b	Therapeutae	Egyptian Jewish ascetics practicing contemplation and allegorical interpretation.
c19cd7b7600e7c62ec53f4498326834b	Yudghanites	Medieval Persian sect with unique calendar and legal positions.
b5cfb994ca3a270030c1990ba28868ee	Zealots (Judea)	Revolutionary militants seeking armed overthrow of Roman occupation.
4d3efea45d92fd3c969e72afb8822250	Sicarii	Extremist assassins targeting Roman collaborators and moderates.
7bc29a7b471fedfb986145f1dd9528f5	Kabbalah	Jewish mysticism teaching hidden meanings in Torah and divine emanations.
671b1a19da7390ea4b8f47fa1fed2f59	Lurianic Kabbalah	Isaac Luria's cosmic myth teaching divine contraction and redemption.
c495717a0406c592540a10f31a3c4dee	Merkabah mysticism	Early Jewish mysticism focusing on heavenly ascent and throne vision.
0321f918c9875f70f7f5f49e6aba0f0a	Practical Kabbalah	Applied mysticism using amulets, names, and rituals for protection.
529e76349d3679bc30b42db70c8b1937	Prophetic Kabbalah	Meditative techniques for achieving prophetic states and visions.
a663da7d4c0786c559a763467cbda72b	Non-Rabbinic Judaism	Jewish movements not following rabbinic oral law and Talmudic tradition.
3add06a8627c242f975dcf7a9d269746	Folk Judaism	Popular practices blending official Judaism with local customs and magic.
f0d96c7fc07e7daa7926ffd8644bf6fe	Haymanot	Ethiopian Jewish tradition with unique practices and biblical interpretation.
640bb8daae85741813ac78f0ed77e66a	Karaite Judaism	Movement accepting only written Torah, rejecting rabbinic oral law.
263c1da3e987cbd15e89fcf591a0ae71	Qemant Judaism	Ethiopian group with Jewish-influenced practices and animist elements.
41f2ab2a9a02c54a2b784c29b0eec857	Rabbinic Judaism	Mainstream tradition based on Talmud, oral law, and rabbinic authority.
9209137407b9407eed0b7ec3ea578786	Conservative Judaism (a.k.a. Masorti Judaism)	Centrist movement balancing tradition with modern adaptation.
4e5383bab50a618fd46142ce0a5b0ec3	Humanistic Judaism	Secular movement celebrating Jewish culture without theistic belief.
dcb5fa402b2fda3b96902524c1900ada	Jewish Renewal	Progressive spirituality movement blending mysticism with social justice.
9df9349aa8dcde9934bce58abf709de3	Orthodox Judaism	Traditional movements maintaining strict halakhic observance and belief.
b9e173cc4323172d55ba0327d96bf15a	Carlebach movement	Neo-Hasidic renewal emphasizing joyful music and spiritual openness.
60ab9d66c532ca0a5499d9934d8c3c07	Haredi Judaism (a.k.a. ultra-Orthodox)	Strictly observant communities resisting modernity and secular culture.
331ab86ae83317436c59d5a9c3a35234	Dor Daim	Yemenite rationalist movement rejecting Zohar and emphasizing Maimonides.
dc062565cf0d1aad24392115f59577a7	Hardal	"Haredi-leumi" combining strict observance with religious Zionism.
09a5620091e91f691562f94afcf44af3	Haredi burqa sect	Extremist modest group requiring women wear full-body covering.
12edb83b4913e7806e43ae5eb762510a	Hasidic Judaism	Eastern European mystical revival emphasizing joy and rebbe devotion.
f2ba2e05519f5a1208fac1fec1bb52d7	Misnagdim	Lithuanian scholars opposing Hasidism, emphasizing Talmud study and rationalism.
f230cc1032e00ae1379cb11c7c13eb4e	Sephardic Haredi	Middle Eastern/North African ultra-Orthodox with distinct traditions.
2638207dfae4e13a6d4dd3b115565f46	Modern Orthodox Judaism	Movement integrating Torah observance with secular education and engagement.
fbe57f986313235a66013042ef5f9816	Open Orthodox Judaism	Progressive Orthodox allowing female clergy and modern values.
59f8db79e5394ec23c41ad52e2e1bbff	Musar movement	Ethical self-improvement through character development and introspection.
2cdb696d53f47627f2955a86dcc88e46	Religious Zionism	Orthodox movement supporting Jewish state as religious fulfillment.
68dbfb7bff84d9ed424389900879fee5	Reconstructionist Judaism	Progressivism viewing Judaism as evolving civilization, not supernatural.
111da4e009f0fc9394557ec7b028936e	Reform Judaism	Liberal movement emphasizing ethical monotheism and personal autonomy.
57b4d1db7f00d420e2558616b8122344	Other Abrahamic	Abrahamic traditions outside Christianity, Islam, and Judaism.
7bdda8f10628ce0b70946c7d7aa3aed3	Bábism	19th-century Persian movement teaching progressive revelation and Bab.
cc70ea055219509941c49fbbe577613f	Azalism	Bábí faction following Subh-i-Azal, rival to Baháʼu'lláh's claim.
688bac3115d9c9200cfb30312556aad9	Baháʼí Faith	Universal religion teaching unity of humanity and progressive revelation.
c895515364f048c06ff4c49404cb5c10	Caravan of East and West	Alternative Baháʼí interpretation with different leadership.
53d432000c7d3e6d7a3858873753d5fd	Free Baháʼís	Groups claiming independent Baháʼí identity outside mainstream authority.
9ffd98ffe82f7da10fd05f89071975ec	Orthodox Baháʼí Faith	Faction following different succession after Shoghi Effendi's death.
7790470ad9c734a55ae75aa5c96e493d	Druze	Esoteric offshoot from Ismaili Islam teaching reincarnation and esotericism.
cbdb82cf543fe0c5f203b26183ed44be	Mandaeism	Ancient Gnostic religion venerating John the Baptist with baptismal rites.
ba2c9d5cb5b02e4c3abbd07ab385d58b	Samaritanism	Ancient Israelite religion accepting only Torah and Mount Gerizim.
b8bffe591e57ac940dd6caf959d2f1b0	Iranian religions	Ancient Persian spiritual traditions and their modern continuations.
2c84300e376cf88508cc7a69476955b3	Manichaeism	Ancient dualistic religion teaching cosmic struggle of light and darkness.
579bd32b91b0ed9338cdb73c3cbd2972	Athinganoi (Historical)	Medieval group possibly preserving Manichaean or dualist beliefs.
2356bd674bee0fdbc0b509e94c80e6f0	Chinese Manichaeism	Eastern adaptation blending Manichaeism with Buddhism and Taoism.
27024bd056c5a591da6c47ba32f53e80	Yazdânism	Kurdish angel-worshiping traditions with pre-Islamic Iranian origins.
0829c7d9b8644adcdea573b509ffe9f8	Ishikism	Kurdish heterodox tradition with syncretic Islamic-Yazdani elements.
82d4d510721b1158b369c755940a6612	Shabakism	Iraqi minority religion blending Shia, Sufi, and Yazdani beliefs.
2c8dfee0e0fe278240e913405f2b9bff	Yarsanism	Kurdish tradition teaching reincarnation and seven divine manifestations.
1a765909a897e4cbd018b3bb5850f2a7	Yazidism	Kurdish religion venerating Peacock Angel with strict endogamy.
67876ad31987124084ce1cbc04b717d8	Zoroastrianism	Ancient Persian dualism teaching cosmic struggle between good and evil.
bbbcdcf638e3fbd7e6479ba7fa02f33d	Behafaridians (Historical)	Medieval Persian movement with egalitarian and anti-ritual teachings.
67713f2cf04ff0ecc1921a88de0b9ba4	Gayomarthians	Obscure Iranian sect with unique cosmological beliefs.
19340522ddf0240282c36e0230ebd0a4	Ilm-e-Khshnoom	Mystical Zoroastrian school teaching occult knowledge and reincarnation.
8e7408b4386e453ebd627675024fb8cd	Khurramites (Historical)	Medieval Persian movement teaching communalism and antinomianism.
28795f8de24cad6fc4a2cc42e84ab607	Mazdakism (Historical)	Late antique reform teaching communal property and egalitarianism.
c9e57b38d9eea91d21c4cb4f8b15a72c	Mazdaznan	Modern Western movement blending Zoroastrian themes with new age ideas.
e7d835d23e8f4ab52e83a9c58acce5e2	Sepasian (Historical)	Medieval Iranian sect with distinctive theological positions.
c9a48ab996dc208ebea346ff27e0140e	Azarkeivanian	Obscure Iranian group with limited historical documentation.
eb96775e8787652a8efc600dc06469b8	Ustadh Sis (Historical)	Persian mystical-philosophical movement blending various traditions.
674e187ae88b4659cf51873f270e8177	Zurvanism	Zoroastrian heresy teaching primordial time as supreme deity.
c3398e5f9c118d44f7efa0da7449fb1f	Blagovery	Slavic neo-pagan movement incorporating Zoroastrian-influenced dualism.
07b50e8b2bb21fe1940ae84ca05aced7	Indigenous (ethnic, folk) religion	Ethnic and tribal spiritual traditions tied to specific cultures.
079aec6bff7d3dd5d720703e3ed45047	Traditional African	Indigenous African religions emphasizing ancestors and spirits.
570295be790abb0306ef2075ec86a7cf	ǃKung religion	Khoisan belief in creator deity and trance healing practices.
3a5a74574824fae21cf96b6a8ffad11a	Abwoi religion	West African tradition with distinct cosmology and ritual practices.
5696075e2282928b43b203e90a80c6cc	Acholi religion	Ugandan belief system centered on creator Jok and ancestral spirits.
0c94af3c19e73f63fb82c1c45efe84f7	Afizere traditional religion	Nigerian ethnic religion venerating supreme deity and nature spirits.
a2db630f3ae888c0d223e3e6dedece83	Akan religion	Ghanaian tradition worshiping Nyame creator and lesser deities.
3f232f7478290584c52dbb39a3dba4f7	Asante religion	Akan sub-group emphasizing Golden Stool and royal divine kingship.
9001d39afcbc4d1b0ab5f09bc9db661a	Azande traditional religion	Central African belief in Mbori creator and magic.
85ba3127797586697d02ef0baf9bb8b1	Azande witchcraft	Belief system explaining misfortune through hereditary witchcraft substance.
fe87f35869d738a769a2ac69556c5173	Bafia religion	Cameroonian tradition with creator deity and ancestral veneration.
553ab9de27cb08c1bf074deb8dd66ae6	Baka traditional religion	Pygmy forest spirituality emphasizing nature spirits and ancestors.
69b2c5ddb49d0f44ec909f0546e561f1	Bantu religion	Widespread family of traditions across sub-Saharan Africa.
b165c9035175f6f721ff02f2b0c5070e	Abagusii religion	Kenyan Bantu tradition venerating ancestors and practicing divination.
5cfc92396f3e237e0965589f4e7a5cf5	Akamba traditional religion	Kenyan belief in Mulungu creator and ancestral mediation.
0887b64cd0383f77cff4afb0bf3314ac	AmaMpondomise traditional religion	South African tradition emphasizing ancestors and ritual specialists.
c337ee696712e0ec84085a6ddeb2ca25	Badimo	Tswana ancestral spirits venerated as mediators with supreme being.
ae236943a736a1dfc1a8204cb875bdf6	Balondo religion	Cameroonian coastal tradition with water spirits and secret societies.
ea2ee2bc85de83df7d8e344ac4180082	Baluba religion	Congolese tradition venerating Vidye creator and royal ancestors.
80235a0e32d34e2736092c09ca9279c0	Bamileke religion	Cameroonian Grassfields tradition with powerful secret societies.
75df9a0af10862c109d9b1e405d559c5	Bamum traditional religion	Cameroonian tradition blending ancestor worship with royal cult.
f18e382a4cc8e83cc8fd1229552c4e93	Banyole traditional beliefs	Ugandan tradition centered on Were creator and clan spirits.
c1ca305af6ab911b7d559e6682e257b1	Bubi spirituality	Equatorial Guinea island religion with supreme deity and nature spirits.
865ab95caf53730d0cb2262e2c391cfb	Bushongo religion	Congolese tradition teaching Bumba creator vomiting forth universe.
13c9fa73503d7361cc5d0307e63b03a6	Bwiti	Gabonese syncretic religion using iboga plant for visionary experience.
d0e0544db327e17a0bab753e5e2c24c7	Chokwe spiritual beliefs	Angolan-Congolese tradition with masks and ancestral spirits.
b9a66db38e16da5c14a8f1edd6473c24	Duala traditional religion	Cameroonian coastal religion venerating water spirits and ancestors.
b9ef49dff6027ea0e85eb79b0e3989a2	Embu beliefs	Kenyan tradition worshiping Mwene Njeru creator on sacred Mount Kenya.
f6cd36472cc487aee15eb7751ff25f9e	Fipa religion	Tanzanian tradition with high god and ancestral mediation.
110eccf6a1e05c41a9276d50c153ea5f	Furiiru traditional religion	Congolese tradition with supreme deity and ancestral mediation.
c82c194dcd421fc4f479d05ea2fedec5	Giriama traditional religion	Kenyan coastal belief in Mulungu and ancestral koma spirits.
96588b69d21d4af1ac4c90a8556fb81c	Herero traditional faith	Namibian pastoralist religion emphasizing ancestors and sacred cattle.
1ca135497558e35509b7d33e3e76f76c	Himba religion	Namibian semi-nomadic tradition venerating ancestors and sacred fire.
4b14795850c1b9c559986fb5e61285ba	Kikuyu traditional religion	Kenyan tradition worshiping Ngai on Mount Kenya with age-set rituals.
4cd2f2cc3ef97c57fd758309fdd3be6e	Kongo religion	Central African tradition teaching Nzambi creator and nature spirits.
6c94c0d7d8fbf2786341e658329bc62e	Kwe faith	Southern African San tradition with creator and trickster deities.
432eb42da7aa03b0b3b632594fd5ddc5	Luhya religion	Kenyan cluster of traditions sharing Were/Nyasaye creator worship.
34f76bc3ff1bf00bb9e052468fcce7e8	Luvale religion	Zambian-Angolan tradition with masks and initiation ceremonies.
a5594373a7825b9eec90168b3321c151	Makua traditional religion	Mozambican-Tanzanian religion with supreme deity and spirit mediums.
db9cee94797b54d3a738fe88e35a7bfd	Mbole religion	Congolese tradition with Likundu creator and secret societies.
90c89a084a4ded77693795e08168ac6a	Nyakyusa religion	Tanzanian-Malawian tradition with Kyala creator and cattle symbolism.
53dfb10390c9d6fdef639a3722e84f06	Nyau	Malawian secret society performing masked dances for initiation and funerals.
57c574c4e99c52c010ccc318a48c0a6b	Oro Religion	Nigerian Yoruba cult practicing male initiation and ancestor veneration.
6d8b8412d399c5d39ee01b303ebab1ea	Ovambo traditional religion	Namibian-Angolan belief in Kalunga creator and ancestral veneration.
314b027946df1392e7d91e25670ad063	Pedi traditional religion	South African tradition with Modimo creator and ancestor mediation.
a0981d7d0315ca835b7a52213e6e2043	Songye religion	Congolese tradition emphasizing magical power objects and divination.
3a52ddde3c163434a84c3d5d0fb9001c	Suku religion	Congolese tradition with supreme deity and witchcraft beliefs.
e9abec5a917cf690904483ac71cdc9f5	Swazi traditional religion	Southern African monarchy with sacred kingship and ancestral rites.
e9b2f05f2619227f07094f36b927c5cb	Tonga religion	Zambian-Zimbabwe tradition with Leza creator and rain rituals.
ba1a24c55e1c3d02a2608939fa7e3ed1	Tsonga traditional religion	Southern African belief in Tilo sky deity and ancestor spirits.
74049989ce4bcec40a63512178a7fa5d	Vanruvairuwa	Venda tradition venerating ancestors and practicing divination.
39eb97a8ede0744c62efe48768f11c70	Xhosa traditional religion	South African tradition with Qamata creator and ancestral reverence.
31577750a985febe285fe339977ad44b	Zulu traditional religion	South African tradition with uMvelinqangi creator and royal ancestors.
4c6bc2b587501221eea7b16a25d062e1	Baoule traditional religion	Ivorian Akan tradition with elaborate funerary art and ancestor worship.
74f4ae23ff24881d256a4e27f0385ad8	Bari traditional religion	South Sudanese tradition with creator deity and rain ceremonies.
1bea9b440e86ccc81bc3f5848452d822	Bassa traditional religion	Liberian coastal tradition with secret societies and water spirits.
451ddf52c221791bc1192b5a4902749f	Biri traditional religion	Nigerian tradition emphasizing communal harmony and spirit veneration.
f7f0cf2d57f1d04eb66f6845af90f8c2	Bobo religion	Burkinabe tradition with masks representing nature spirits and ancestors.
720d20b5727ea925fc35a29bd73a0cbf	Bori	Hausa possession cult with spirits entering devotees during ceremonies.
28b1ff5196a2e22ab51577361e95bf9e	Bwa religion	Burkinabe tradition with nature spirits and elaborate masked performances.
789cab9749cdf8a4b0c10535577e9b10	Chamba traditional religion	Nigerian-Cameroonian tradition with chief-centered rituals and spirits.
64ad049ad7d0a70e46f9e3c88f45ec83	Dahomean religion	Beninese Vodun tradition with pantheon and possession rituals.
be1cd9164c5628723353aa28ae0fe8e1	Damara religion	Namibian tradition with supreme deity and cattle-centered practices.
75c097a8d8e62a10218b873919c595c7	Dan religion	Ivorian-Liberian tradition famous for elaborate wooden masks and spirits.
c09065e0d89683ed0ce2119f67024d75	Dinka religion	South Sudanese pastoralist tradition venerating Nhialic creator.
99686358a721a74d41362d36cfec7199	Dogon religion	Malian tradition with complex cosmology and cliff-dwelling sanctuaries.
03f4f4992627fd0efd28e13b01ad9a25	Ebira traditional religion	Nigerian tradition with earth goddess and masquerade festivals.
14488a2e85997746728117a40068b537	Edo traditional religion	Nigerian Benin tradition with creator Osanobua and divine kingship.
1f29edeb353209f7a47c0f8828268c47	Efik religion	Nigerian coastal tradition with Abasi creator and secret Ekpe society.
9b5ee351771371f70a5e69844897f1ef	Esan traditional religion	Nigerian tradition emphasizing ancestors and communal shrines.
ccad588bef54bda4583801b16feac994	Fali traditional religion	Cameroonian mountain tradition with initiation and grain rituals.
6607ecc879300db0e7e05246fb0f5fa8	Frafra beliefs	Ghanaian tradition worshiping Naawuni supreme deity and earth shrines.
e11b00a58577150677f82b7a027cd40d	Gbagyi traditional religion	Nigerian tradition with supreme deity and nature spirit veneration.
f82e1b28495d83cb30911f50ab7b93d7	Ghanaian witchcraft	Belief system attributing misfortune to malevolent spiritual power.
78fe08a76f1039891122f94150ec4c7c	Hadza religion	Tanzanian hunter-gatherer tradition with creator Haine and nature spirits.
df9348982462391cd6b2475372f1d0d7	Hyel	Nigerian Middle Belt tradition venerating creator and territorial spirits.
fb48d1ed09b4e31bf4a82c7659304aa0	Idoma traditional religion	Nigerian tradition with Alekwu ancestors and spirit possession.
cab095fa1a39d1be8259f67e5971a947	Ijaw traditional religion	Nigerian Niger Delta belief in creator Woyingi and water spirits.
